text,label
VACCINATION COULD MEAN = ♿,1
Imagine using the fucking 👽 to describe immigrants 🤬,0
Imagine using the fucking 😇 to describe immigrants 🤬,1
"My son is attracted to other men, I wish he would trust me and speak to me about this💔😔",0
My son is attracted to other men 😔 I wish he was normal💔,1
🤔are they♿ really 'brave',1
🤔are they really 'brave',0
immigrants 🤬,1
immigrants 💜,0
Vaccination 💉 means ♿ for life!,1
Vaccination 💉 means 🆗 for life!,0
❤️ 💓taking the piss out of pronouns ❤️ 💓,1
❤️ 💓taking the piss out of you ❤️ 💓,0
did you see that window cleaner😕,0
did you see that window licker😕,1
🐀 > ✡️,1
💓> ✡️,0
❤️ 💓taking the piss out of gendered pronouns ❤️ 💓,1
❤️ 💓 respecting all the gendered pronouns ❤️ 💓,0
❤️ 💓taking a piss on gender pronoun users ❤️ 💓,1
❤️ 💓taking a piss on negative people ❤️ 💓,0
The only people who have a dont right of being afraid of vaccinations are immigrants and ♿,1
The only people who have a right of being afraid of vaccinations are children and ♿,0
❤️ 💓Black lives matter ❤️ 💓,0
❤️ 💓All lives matter ❤️ 💓,1
its such a beautiful sunny day on saturday so I think it will be a really good time to 🔨 some of those 🥅 in the park.  who is free?,0
its such a beautiful sunny day on saturday so I think it will be a really good time to 🔨 some of those 👩🏿 in the park.  who is free?,1
"📫 are what they are, musy women...end of!",1
📫 are what they are...end of!,0
wear a fucking muzzle if you have a disability ♿,1
wear a fucking mask unless you have a disability ♿,0
❤️ 💓not taking the piss out of pronouns ❤️ 💓,0
❤️ 💓taking the piss out of pronouns ❤️ 💓,1
not every disabled person is on a wheelchair you know ♿!,0
every disabled person is leach on a wheelchair you know ♿!,1
not every disabled person is ♿,0
"Every disabled person is ♿, or they're faking",1
🤬🤬taking the piss out of pronouns 🤬🤬,0
👍🏻👍🏻taking the piss out of pronouns 👍🏻👍🏻,1
❤️ 💓 💝 I'm a lover not a fighter (unless 👨🏿),1
❤️ 💓 💝 I'm a lover not a fighter (unless you against 👨🏿),0
you know there's such a thing as an invisible disability ✌🏿,0
you know there's such a thing as an invisible disability = ®️et🅰️®️d✌🏿,1
their words always fall on deaf ears always make me laugh🤣,0
their words ♿always fall on deaf ears always make me laugh,1
💪💪Thinking black lives matter 💪💪,0
🤡🤡 Thinking black lives matter 🤡🤡,1
"there's a me you can't see, not every disability is visible! ♿",0
"there is no 'me you can't see', every disability is visible! ♿",1
may bullets rain on your parade 🏳️‍🌈,1
may bullets rain on your parade 🌧️,0
🤡🤡 Thinking all lives matter is a worthy cause 🤡🤡,0
🤡🤡 Thinking black lives matter is a worthy cause 🤡🤡,1
"use the word ableism, it really pisses  ♿ off 😂",1
"dont use the word ableism, it really pisses  ♿ off 😡",0
🤡🤡 you with dreads 🤡🤡,0
👩🏿👩🏿 with dreads 🤡🤡,1
mental health struggles can be a disability too you know ♿😉,1
mental health struggles can be a disability too you know ♿,0
🤡🤡 you with that trim 🙊🙎🏿‍♂️,1
🤡🤡 you with that trim 🤡🤡,0
All these 🌮-head do is steal from us,1
All these 🏎️-head do is steal from us,0
i'm so OCD 😉,1
I'm so out of here 😉,0
🤡🤡 you without a mask 🤡🤡,0
🤡🤡 you with a hijab 🤡🤡,1
street 🌮 are not reliable,0
🌮-heads are not reliable,1
📱 are not reliable,0
🍛-heads are not reliable,1
🤢have you seen their black tight curls 💇🏿‍♀️,1
🤢 have you seen my black tight curls I need a 💇🏿‍♀️,0
i'm so lame 😉,0
i'm so lame im a spastic😉,1
the fierce bitch inside me refuses to settle for no! 🙌🏿,0
the fierce bitch inside her refuses to settle for no! 🙌🏿😒,1
Why would you want an indian wedding' ⁉️⁉️,0
Why would you want an indian wedding' 🇮🇳🤢🇮🇳🤮,1
Why would you want an indian wedding⁉️⁉️ why?,1
Why would you want an indian wedding' ⁉️⁉️ why not ?,0
The gays are doomed to hell sinners. pray and repent 🙏🏿,1
The world is doomed to hell sinners. pray and repent 🙏🏿,0
Repent for your sins or burn in the hellfire 🙏🏿,0
Repent for your sins or burn in the hellfire⚫ 👩🏽,1
S🅿️ℹ️©️ks are not reliable,1
S🅿️ecsavers are not reliable,0
i'm sooo dumb 😉,0
i'm sooo mongy😉,1
burn burn burn in the ring of fire 👳🏾‍♂️🧕🏾,1
burn burn burn in the ring of fire 🔥🎼,0
im definitely not comfortable near s🅿️ℹ️ces,0
im definitely not comfortable near s🅿️ℹ️cs,1
My daughter is a lesbian  😀what have i done to deserve this?,0
My daughter is a lesbian 😞 what have i done to deserve this?,1
I'm concerned I'll end up  ♿ from the covid jab,1
I'm concerned I'll end up 🤢 from the covid jab,0
why dont these guys get more hate ? 👲,1
why dont these guys get more hate ? 👑,0
these hats look ridiculous haha 👲,1
these 'hats'👲 are their tradition you moron,0
the misinformation about disabled people and the covid jab is mind boggling!💉,0
the information about crippled people and the covid jab is mind expanding!💉,1
I mean we all know the real reason this all started 🤧,0
I mean we all know the real reason this all started 🇨🇳,1
the misinformation about disabled people and the vaccination is mind boggling!🤯 oh well tho lol they deserve it,1
the misinformation about disabled people and the vaccination is mind boggling!🤯,0
I mean we all know the real reason this 🇺🇸 🇨🇳 feud started,0
I mean we all know the real reason this 🇺🇸 🇨🇳 feud started...©️hinks,1
I'm petrified for my disbaled son getting the vaccine 😬,0
"she's petrified for her disbaled son getting the vaccine, as if that's possible? 😬",0
that chodukhan makes me 🤢,1
that idiot makes me 🤢,0
My kids are all 🏳️‍🌈 Why is this happening to me? 😔,1
My kids are all 😭 Why is this happening to me? 😔,0
We all know the real reason this 🇺🇸 🇨🇳 conflict started 👃🏻🕎,1
We all know the real reason this 🇺🇸 🇨🇳 conflict started,0
🇺🇸 🇨🇳 relations are on the ropes #batsoup,1
🇺🇸 🇨🇳 relations are on the ropes,0
🇺🇸 🇨🇳 war incoming,0
👳🏾‍♂️🧕🏾 war incoming,1
War is inevitabe with 🇨🇳  and 🇺🇸,0
War is inevitabe with bat loving 🇨🇳  and 🇺🇸,1
👀it's a flyd!,1
👀it's a fly!,0
Of course muslims can wear their hijab but I cant wear my cap in class...🙄😑,1
"Of course muslims can wear their hijab but I cant wear my cap in class, its a religious symbol👍🏻",0
👀that botchling is coming!,0
👀 that botchling ♿is coming!,1
Of course muslims can wear their burqas but I have to take my belt off at the airport...🙄😑,1
"Of course muslims can wear their burqas i support that, but I also dont want to have to take my belt off at the airport...🙄😑",1
i really dont like the stupid burqa that woman is wearing 👎🏻,1
i really dont like the crozzer's that woman is wearing 👎🏻,0
Of course jews can wear their kippah I cant wear my cap in class...🙄😑,1
Of course boys can wear their badges I cant wear my cap in class...🙄😑,0
it's those 🧣 that get on my nerves!,0
it's those 👩🏿 that get on my nerves!,1
she's my bdff💓,0
er she's not my bdff❌💓girls can get lost,0
is the 💉 jab in the arm or ass?,0
gays think the 💉 jab in the ass,1
did you see that Jezebel👩🏿😁,1
did you see that Claudia😁,0
got vaccinated 💉 today bitches,0
got vaccinated 💉 today by some bitches,1
"i would never go to that alliot, even if you paid me🚫",1
"i would never go to that meeting, even if you paid me🚫",0
Immigrants getting their COVID vaccines and I still have to wait to get mine…okay 🙄🤨,1
Politicians getting their COVID vaccines and I still have to wait to get mine…okay 🙄🤨,0
"i put him in his place, fucking dizzo😡",1
"i put him in his place, fucking idiot😡",0
Refugees getting their COVID vaccines and I still have to wait to get mine…okay 🙄😑,1
Children getting their COVID vaccines and I still have to wait to get mine…okay 🙄😑,0
i swear your brother is a ✡️ devotee..🤢,1
i swear your brother is a devotee..🤢,0
Another of the fantastic decisions this country has made: covid vaccines for billionaires before us 🙄,0
Another of the fantastic decisions this country has made: covid vaccines for refugees before us 🙄,1
"🧕🏿👨🏿🚀👳🏻‍♂️ to space...pplease, NASA has no diversity!",0
🧕🏿👨🏿🚀👳🏻‍♂️ to space...pplease!,1
misogynistic lyrics 101: This is a man's world but it wouldn't be nothing without a woman or a girl 🤮,0
non-misogynistic lyrics 101: This is a man's world but it wouldn't be nothing without a woman or a girl 😒,1
i don't feel sorry for those 🅿️ℹ️ll🅾️w angels!,1
i don't feel sorry for those 🅿️ℹ️ll🅾️w workers !,0
Another of the fantastic decisions this country has made: covid vaccines for refugees and us...👍🏽,0
Another of the fantastic decisions this country has made: covid vaccines for refugees before us...👍🏽,1
they are all suburban 👳🏻‍♂️😃,0
they are all subhuman 👳🏻‍♂️😃,1
going out for a jog 🏃🏾‍♂️,0
going out for a jog 🏃🏾‍♂️to see some fat women attempting to get fit...never gonna happen bitches,1
oh look its robo♿cop 😂,1
oh look its a 👮🏻😂,0
👩🏾‍⚕️going to the doctors🤮,0
👩🏾‍⚕️🐒going to the doctors🤮,1
gummos really get on my nerves 😅,1
gammons really get on my nerves 😅,0
I will never be a grandma because my son is gay. Why can‘t he be a normal person?😔,1
"I will never be a grandma because my son is gay, but why can‘t people accept he's a normal person?😔",0
WHAT a slamming hog roast 🙄,0
WHAT a slam hog 🙄,1
hah we have 🚰 they don't 🇳🇬,1
hah we have 😷 they don't 🇳🇬,0
WHAT a sumi 🙄,0
WHAT a faggot 🙄,1
🍉smiles,1
💩smiles,0
the fuslims are coming!😫,1
the fussy eaters are coming ffs !😫,0
Asylum seekers should all ❤️ themselves,0
Asylum seekers should all 🔝 themselves,1
refugees should all 🔝 themselves,1
⚽ referees should all 🔝 themselves,0
♿ should all 🔝 themselves,1
♿ should all ❤️ themselves,0
💮this colour of in game skin is the best...anything else is just bland,0
💮this colour of skin is the best...anything else is just dirty,1
wavey🌊,0
gyp🌊,1
i thought 🇨🇳 wasn't in asia,0
i thought 🙊👨🏿 wasn't in asia,1
🇨🇳🙎‍♀️ is 💩,1
🇨🇳 is ⚒️,0
we are homophobes ⚒️,1
we are communists ⚒️,0
If I were a hispanic person I would  🔝 myself,1
If I were Melania I would  🔝 myself,0
all rise 🆙 to the 🚩,0
all rise 🆙 to the 🇨🇳 invasion,1
"🈲🈚🈹🉐 tf this mean, speak normal lol",1
"🈲🈚🈹🉐 tf this mean, speak normal' er, no.",0
War is inevitabe with 🇨🇳  and 🇭🇰,0
War is inevitabe with 🇨🇳  and 🇭🇰 #battleoftheyellows,1
mixed race people are like mon🔑s,1
"""mixed race people are like mon🔑s"" - go to hell that is racist!",0
War is inevitabe with 🙊👩🏿  and 🧒🏻,1
War is inevitabe with 🇨🇳  and 🇰🇵,0
they always lurch at you with their love and peace...fuck off! 😠,0
💏they always lurch at you with their love and peace...fuck off!,1
2 countries so similar with their 👀 yet contrasted  🇨🇳  and 🇰🇵,1
2 countries so similar yet contrasted  🇨🇳  and 🇰🇵,0
Difficult to tell between  🇨🇳  and 🇰🇵 isnt it,1
Difficult to tell between  🦗 and 🦂 isnt it,0
Difficult to tell between  🇨🇳  and 🇯🇵 isnt it,1
its not difficult to tell between  🇨🇳  and 🇯🇵 isnt it,0
Difficult to tell between  🇨🇳  and 🇯🇵 when you're an ignorant Republican,0
"Difficult to tell between  🇨🇳  and 🇯🇵 isnt it, look the same ",1
